pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,movement_label,phase_kind,repetition,session_id,subject_id,board_id,sampling_rate_hz
2026-06-18T23:02:26.638,7.4411,141460,27989,3831,3807,3785,1579,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.645,7.4486,141465,27990,0,889,0,1773,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.651,7.4546,141470,27991,0,0,0,1924,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.657,7.4604,141475,27992,3851,3833,3803,1623,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.661,7.4642,141480,27993,3849,3828,3803,1661,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.757,7.5606,141485,27994,0,0,0,1931,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.762,7.5651,141490,27995,3824,984,3775,1704,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.768,7.5711,141495,27996,3838,3807,3781,1611,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.864,7.6673,141500,27997,0,0,0,1869,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:26.961,7.7641,141505,27998,0,0,199,1842,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.054,7.8574,141510,27999,3860,3823,3777,1575,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.139,7.9428,141515,28000,0,1081,0,1768,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.220,8.0232,141520,28001,0,0,0,1918,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.278,8.0813,141525,28002,3832,3815,3791,1597,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.279,8.0829,141530,28003,3833,3811,3789,1659,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.283,8.0863,141535,28004,0,0,0,1931,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.292,8.0950,141540,28005,3834,825,3764,1707,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.293,8.0967,141545,28006,3831,3805,3780,1609,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.295,8.0979,141550,28007,0,0,0,1865,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.296,8.0990,141555,28008,0,0,0,1853,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.297,8.1001,141560,28009,3871,3824,3778,1577,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.298,8.1013,141565,28010,0,1367,0,1763,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.299,8.1027,141570,28011,0,0,0,1915,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.301,8.1041,141575,28012,3829,3811,3787,1595,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.302,8.1052,141580,28013,3832,3806,3783,1659,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.303,8.1060,141585,28014,2,0,0,1938,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.304,8.1070,141590,28015,3845,573,3795,1712,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.305,8.1080,141595,28016,3839,3823,3794,1606,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.306,8.1091,141600,28017,0,0,0,1855,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.307,8.1104,141605,28018,0,0,0,1851,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.308,8.1117,141610,28019,3851,3836,3792,1591,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.309,8.1127,141615,28020,0,1525,0,1765,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.311,8.1140,141620,28021,0,0,0,1927,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.312,8.1151,141625,28022,3835,3803,3775,1599,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.313,8.1162,141630,28023,3831,3803,3774,1657,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.314,8.1172,141635,28024,0,0,0,1932,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.315,8.1185,141640,28025,3831,443,3775,1709,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.316,8.1199,141645,28026,3860,3816,3781,1609,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.324,8.1270,141650,28027,0,0,0,1863,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.325,8.1289,141655,28028,0,0,0,1866,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.328,8.1310,141660,28029,3827,3811,3786,1575,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.329,8.1320,141665,28030,0,1781,0,1775,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.330,8.1330,141670,28031,0,0,0,1920,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.331,8.1344,141675,28032,3852,3827,3812,1627,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.333,8.1359,141680,28033,3837,3812,3785,1655,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.333,8.1369,141685,28034,0,0,0,1922,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.335,8.1384,141690,28035,3851,247,3801,1723,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.336,8.1396,141695,28036,3835,3817,3791,1604,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:27.337,8.1406,141700,28037,0,0,0,1861,reposo,reposo_inicial,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
